node,pagerank,in_degree,out_degree,betweenness,fraud_count,avg_fraud_prob,is_fraud_node,node_short,risk_label
0e51e6f44983a60de3909476e0f2b3062d3fa5834fbd8c3c6c079ba366e06a15,0.0001490125069699,1,0,0.0,0,0.021949176,0,0e51e6f44983,Low
b59af89dc9ab848df94e2f6986cdaebc138f6d5f01cc0b3f267acfe2500d392b,0.0001490125069699,2,0,0.0,0,0.033639821,0,b59af89dc9ab,Low
fe2b03b7030464877072c6f4f1ce5a0f40f0ec188d4ca5896c3561a510220a04,0.0001490125069699,2,0,0.0,0,0.0730110595,0,fe2b03b70304,Low
8b6d6fa51d51d1c9464f678a9c67b0fa09046f9aeddfce5dce7e71feda60b188,0.0001490125069699,1,1,0.0001406227159771,0,0.0612666905,0,8b6d6fa51d51,Low
c07bf70cf12dd0f2fdbb5687fc5fcf88519626a6f822748087178d72cbc951fb,0.0001490125069699,1,0,0.0,1,0.6209403,1,c07bf70cf12d,High
a1465006ecae1b7d9c7ef0c575f66e8388c395f72eecf9a0fc294ea907603e81,0.0001490125069699,1,0,0.0,0,0.05446271,0,a1465006ecae,Low
f4fcda052a8f7cd0bbe19a1c4f59307df5fbc9424cf55ae5274b11d5185e3d07,0.0001490125069699,1,0,0.0,0,0.015469399,0,f4fcda052a8f,Low
4a2bda84720fb6800844c5248ce1b1f497a2265a01e6a33d2512cc1a1eccb1ce,0.0001490125069699,1,0,0.0,0,0.069056675,0,4a2bda84720f,Low
89d3452ca02db89f0c2641c1f974cb81894ad936d476b2bfd4cedb7bda9b0cc1,0.0001490125069699,1,0,0.0,0,0.06748054,0,89d3452ca02d,Low
a740cdc87fbc4e3a50d54de4e0b2e521593dfaadde68b9a4209c629c1b207bd7,0.0001490125069699,1,1,0.0001406227159771,0,0.15086549,0,a740cdc87fbc,Low
752ca0e70a01ae80cb8b5bcba603f88031bbad94c7b1fa55fa5f87f5f2dd39be,0.0001490125069699,1,0,0.0,0,0.106749825,0,752ca0e70a01,Low
492701b87f3a86cd0752cd2da1eddb991cffc58b3cba9cc5065a6a710a0cc70e,0.0001490125069699,1,0,0.0,0,0.07704107,0,492701b87f3a,Low
9070214318ec7e3e7ddc47db2d8ea1cde2d58b433aecd1f0839c6b12481bc2fa,0.0001490125069699,1,0,0.0,0,0.030860512,0,9070214318ec,Low
9fba82f44494297b9e8ac1a1d4e08f1ffcad27981bd43c6004210f88ee0db6eb,0.0001490125069699,1,0,0.0,0,0.017963558,0,9fba82f44494,Low
d9a0765e36a9a6a65f3a386718ff8278fce28f7c9efcaaed8d453c0f796462e7,0.0001490125069699,1,0,0.0,0,0.029863274,0,d9a0765e36a9,Low
51bba58f5d9ed00dd8f7e67ed6775a97f009148ccd5f233ff441703686c09382,0.0001490125069699,1,0,0.0,0,0.0139079755,0,51bba58f5d9e,Low
8876d40a6f31add42386c4cf69befebd0b18e4be4af4cc75a4a1638fb932acad,0.0001490125069699,1,0,0.0,0,0.19384561,0,8876d40a6f31,Low
f9a7001a5516df9351205f2b75c152309d985290d1e36a2c98397a977d96848f,0.0001490125069699,1,0,0.0,0,0.03576599,0,f9a7001a5516,Low
41fb95508530301ad7c59e6495987895f33e5451970648fcdbbdab5562376bb5,0.0001490125069699,1,0,0.0,0,0.05855691,0,41fb95508530,Low
dd66c5e70d7d7ae732794cc425981fccaa7a8562938a4e0d6a14505bc4496b73,0.0001490125069699,1,0,0.0,0,0.05620171,0,dd66c5e70d7d,Low
2323fba0b1185280b4d0f63532c3a59c582f7e5dd4a142747a465ba762b200d2,0.0001490125069699,1,0,0.0,0,0.0544407,0,2323fba0b118,Low
8bb72042ab854d2aa2b6feb6e1752092b76ee1946d1f6f36ebc3e92d29b20a3f,0.0001490125069699,1,1,0.0001406227159771,0,0.29484071,0,8bb72042ab85,Low
f74df88ad17fa68f5de8389be6c530b2d75b420a901171f00debd3cf1ac54521,0.0001490125069699,1,0,0.0,0,0.23243801,0,f74df88ad17f,Low
6d1022ffb29e4f78e2c9f90f6276aaa1ccf6fc9d01267e659fc7577891c85689,0.0001490125069699,1,0,0.0,0,0.07103686,0,6d1022ffb29e,Low
48873715e7d715b88b4245eca247f178053c5b2bd6c044bac46e92b24a69fe7d,0.0001490125069699,1,0,0.0,0,0.022093562,0,48873715e7d7,Low
c73d244efabdcfaab2a75ba9a38ea267601a1332eabe0b53d2733e2a455fa080,0.0001490125069699,1,0,0.0,0,0.055902313,0,c73d244efabd,Low
ef3e5f5c04dd02b342fb05668aacd120ec853b70e10b548b10c65387b0c24e96,0.0001490125069699,1,0,0.0,0,0.10960172,0,ef3e5f5c04dd,Low
9356fb42e4d017ba8cef3b756cb3061a660e40ae18f1d482a4c07dfe423f04ea,0.0001490125069699,1,0,0.0,0,0.20591776,0,9356fb42e4d0,Low
3a7ec0e9c9a067e2f9c016cf1ae0488f8f36e1b583b62d2b57e8a6b2c7a2023c,0.0001490125069699,1,0,0.0,0,0.43058938,0,3a7ec0e9c9a0,Medium
8c01c3c91b18aa1a832cbff459ef2c7261248eb056d4f2711f9fc4c73b801854,0.0001490125069699,1,0,0.0,0,0.0142750675,0,8c01c3c91b18,Low
b2c3cf7ff9f38355bb9f04bc8cf1da51dda3ac9cb7cd8ba18ac8f518ee84fc9a,0.0001490125069699,1,0,0.0,0,0.08160884,0,b2c3cf7ff9f3,Low
ea84500e0b5967030138fb21195d73b45caa265461bfc601a815ab73ece91034,0.0001490125069699,1,2,0.0,0,0.095139285,0,ea84500e0b59,Low
07be32b94b22f50a87681fa85f84ef8f8cc20d17831023598694e58754b9b99b,0.0001490125069699,1,0,0.0,0,0.25265694,0,07be32b94b22,Low
